Title,Media URL,Pinterest board,Thumbnail,Description,Link,Publish date,Keywords
Concentrated Liquidity: Visual Knowledge Card,https://veda.ng/images/glossary/concentrated-liquidity.svg,Web3 & Blockchain Guide,,"Concentrated Liquidity explained clearly. Concentrated liquidity allows liquidity providers to specify price ranges for their capital rather than spreading it across all possible prices, greatly improving capital efficiency but increasing complexity and risk. Traditional AMMs like Uniswap v2 distribute liquidity uniformly from zero to infinity, most of which sits unused since prices rarely move to extreme values. Concentrated liquidity, pioneered by Uniswap v3, lets LPs choos... Read more on the glossary.",https://veda.ng/glossary/concentrated-liquidity,,"concentrated liquidity, web3, web3, blockchain, crypto, glossary, definition, concentrated, liquidity"
Total Value Locked: Visual Knowledge Card,https://veda.ng/images/glossary/tvl.svg,Web3 & Blockchain Guide,,"Total Value Locked explained clearly. Total Value Locked (TVL) measures the aggregate dollar value of all assets deposited in a DeFi protocol, serving as a rough proxy for protocol adoption, trust, and liquidity depth. Higher TVL generally indicates more capital deployed, enabling larger trades with less slippage and more lending capacity. TVL became the primary metric for comparing DeFi protocols during the 2020-2021 growth era. However, TVL has significant limitations as an... Read more on the glossary.",https://veda.ng/glossary/tvl,,"total value locked, web3, web3, blockchain, crypto, glossary, definition, total, value, locked"
Protocol Revenue: Visual Knowledge Card,https://veda.ng/images/glossary/protocol-revenue.svg,Web3 & Blockchain Guide,,"Protocol Revenue explained clearly. Protocol revenue is the income a DeFi protocol generates from fees and services, representing actual economic value capture rather than just capital deployment. Different protocols monetize differently: Uniswap earns swap fees from trading volume; Lido takes a percentage of staking rewards; Aave captures the spread between borrow and supply rates; MakerDAO charges stability fees on DAI loans. Protocol revenue matters because it determines s... Read more on the glossary.",https://veda.ng/glossary/protocol-revenue,,"protocol revenue, web3, web3, blockchain, crypto, glossary, definition, protocol, revenue"
Collateralization Ratio: Visual Knowledge Card,https://veda.ng/images/glossary/collateralization-ratio.svg,Web3 & Blockchain Guide,,"Collateralization Ratio explained clearly. Collateralization ratio measures the value of deposited collateral relative to borrowed assets, expressed as a percentage that determines position safety in DeFi lending. Borrow $100 with $150 of collateral and your ratio is 150%. Lending protocols require minimum ratios, typically 110-200% depending on collateral volatility, to maintain solvency during price swings. If your ratio falls below the liquidation threshold due to collater... Read more on the glossary.",https://veda.ng/glossary/collateralization-ratio,,"collateralization ratio, web3, web3, blockchain, crypto, glossary, definition, collateralization, ratio"
Liquidation: Visual Knowledge Card,https://veda.ng/images/glossary/liquidation.svg,Web3 & Blockchain Guide,,"Liquidation explained clearly. Liquidation in DeFi is the forced closure of an undercollateralized position, protecting protocols from bad debt by selling collateral to repay outstanding loans. The mechanics: you deposit ETH worth $150, borrow $100 DAI. ETH price drops, your collateral value falls to $110 while your debt remains $100. Your collateralization ratio breaches the minimum threshold (often 110-150%). A liquidator, typically an automated bot monitoring on-chain posi... Read more on the glossary.",https://veda.ng/glossary/liquidation,,"liquidation, web3, web3, blockchain, crypto, glossary, definition, liquidation"
Borrow Rate: Visual Knowledge Card,https://veda.ng/images/glossary/borrow-rate.svg,Web3 & Blockchain Guide,,"Borrow Rate explained clearly. Borrow rate is the interest rate paid to borrow assets from a DeFi lending protocol, dynamically adjusting based on supply and demand within each lending pool. The mechanism: protocols use interest rate curves that increase rates as utilization rises. When 80% of deposited ETH is borrowed, the borrow rate might be 5% APY; at 95% utilization, it might spike to 50% APY. This dynamic pricing balances the market: high rates encourage borrowers to re... Read more on the glossary.",https://veda.ng/glossary/borrow-rate,,"borrow rate, web3, web3, blockchain, crypto, glossary, definition, borrow, rate"
Supply Rate: Visual Knowledge Card,https://veda.ng/images/glossary/supply-rate.svg,Web3 & Blockchain Guide,,"Supply Rate explained clearly. Supply rate is the interest rate earned by depositing assets into a DeFi lending protocol, representing the yield lenders receive for providing capital that borrowers can access. The supply rate derives from borrow rates: when borrowers pay interest, most flows to suppliers, with the protocol taking a small spread. The formula roughly: supply rate = borrow rate × utilization × (1 - protocol fee). If the borrow rate is 10%, utilization is 50%, an... Read more on the glossary.",https://veda.ng/glossary/supply-rate,,"supply rate, web3, web3, blockchain, crypto, glossary, definition, supply, rate"
Utilization Rate: Visual Knowledge Card,https://veda.ng/images/glossary/utilization-rate.svg,Web3 & Blockchain Guide,,"Utilization Rate explained clearly. Utilization rate measures the percentage of deposited assets currently borrowed in a lending protocol, serving as the key input for dynamic interest rate adjustments. If $80 million is borrowed from $100 million deposited, utilization is 80%. This metric balances competing needs: lenders want high utilization for better yields, but too-high utilization creates withdrawal risk where depositors can't access their funds because they're all len... Read more on the glossary.",https://veda.ng/glossary/utilization-rate,,"utilization rate, web3, web3, blockchain, crypto, glossary, definition, utilization, rate"
Perpetual Futures: Visual Knowledge Card,https://veda.ng/images/glossary/perpetual-futures.svg,Web3 & Blockchain Guide,,"Perpetual Futures explained clearly. Perpetual futures are derivative contracts that track an underlying asset's price without expiration dates, invented by BitMEX and now dominating crypto derivatives trading. Unlike traditional futures that settle on specific dates, perpetuals roll indefinitely, behaving like continuously resettling contracts. The funding rate mechanism keeps perpetual prices anchored to spot: when the perpetual trades above spot, longs pay shorts, creating... Read more on the glossary.",https://veda.ng/glossary/perpetual-futures,,"perpetual futures, web3, web3, blockchain, crypto, glossary, definition, perpetual, futures"
Funding Rate: Visual Knowledge Card,https://veda.ng/images/glossary/funding-rate.svg,Web3 & Blockchain Guide,,"Funding Rate explained clearly. Funding rate is a periodic payment exchanged between long and short perpetual futures holders that anchors the perpetual price to the underlying spot price through incentive alignment. When the perpetual trades above spot (indicating bullish sentiment with more longs than shorts), positive funding makes longs pay shorts, this incentivizes shorting and discourages longing, pushing the perpetual back toward spot. When below spot, negative funding... Read more on the glossary.",https://veda.ng/glossary/funding-rate,,"funding rate, web3, web3, blockchain, crypto, glossary, definition, funding, rate"
Leverage: Visual Knowledge Card,https://veda.ng/images/glossary/leverage.svg,Web3 & Blockchain Guide,,"Leverage explained clearly. Leverage amplifies trading exposure beyond your actual capital, multiplying both potential gains and losses by the leverage factor. With 10x leverage, $100 controls $1,000 of position value: a 10% move in your favor yields 100% returns, but a 10% adverse move eliminates your entire position through liquidation. Leverage is available through margin trading (borrowing to increase position size), perpetual futures (inherent leverage through low margin... Read more on the glossary.",https://veda.ng/glossary/leverage,,"leverage, web3, web3, blockchain, crypto, glossary, definition, leverage"
